"","1","2","3","4","5","6","7","8","9","10","12","15","20","24","30","40","60","120","Inf"
"1",39.8634581890614,49.5,53.5932446586713,55.832961122513,57.2400771323514,58.2044164305559,58.9059532421412,59.4389805664772,59.8575851459905,60.1949803440462,60.7052118741578,61.22034325861,61.7402924017384,62.0020459389257,62.2649698015312,62.5290517327161,62.7942790867374,63.0606388522363,63.3281176770167
"2",8.52631578947368,9,9.16179016817973,9.24341649025257,9.29262634632168,9.32553045463929,9.34908116554972,9.3667703273703,9.38054404832638,9.3915727801497,9.4081321365257,9.42471100350266,9.44130938129717,9.44961588680554,9.45792727007769,9.46624353112718,9.47456466996454,9.48289068659727,9.4912215810299
"3",5.53831945626224,5.46238325041917,5.39077328032978,5.34264447848147,5.30915701949683,5.28473156008055,5.26619463976651,5.25167108152146,5.23999586113573,5.23041127055523,5.21561782854501,5.20031253626089,5.18448168328021,5.17636482333645,5.16811132856015,5.15971942410622,5.15118732370489,5.14251323044853,5.1336953375771
"4",4.54477072037126,4.32455532033676,4.19086043887224,4.10724954225052,4.05057906898747,4.00974931267394,3.97896624379538,3.95493994454235,3.93567081503525,3.91987560373121,3.89552685448589,3.8703600961492,3.84433830977793,3.83099447976445,3.81742176878725,3.80361474161747,3.78956775641207,3.77527495366799,3.76073024441162
"5",4.06041994687206,3.77971607877395,3.61947741253959,3.52019624553412,3.4529822480379,3.40450658498497,3.36789874849111,3.33927571115434,3.3162808188556,3.29740166802993,3.2682392147969,3.23801080735583,3.20665034711497,3.19052293745673,3.1740842872044,3.15732383249134,3.14023037131994,3.12279200746638,3.10499608800424
"6",3.77594960258353,3.46330407009565,3.28876156345824,3.18076286505832,3.10751166663893,3.05455068245892,3.01445650474309,2.9830356142905,2.95774070396694,2.93693467084834,2.90472050883366,2.87122189989757,2.83633964610552,2.81834477798344,2.79996007765557,2.78116854807295,2.76195183487317,2.74229006737739,2.72216167508475
"7",3.5894280908648,3.25744205109137,3.074071993909,2.9605340887351,2.88334449567821,2.8273922710313,2.78493011750444,2.75157957735359,2.72467772155827,2.70251048176805,2.66811142381014,2.63223012463979,2.59473154401329,2.57532725832273,2.55545695938075,2.53509605915132,2.51421756663464,2.49279174117919,2.47078567913625
"8",3.45791890388501,3.11311764015569,2.92379628831378,2.80642570613764,2.72644691539053,2.66833472364645,2.62413487356119,2.58934905572564,2.56123820965702,2.53803678155033,2.50195779407261,2.46421552837826,2.42463733671053,2.4040965440967,2.38301566557067,2.36136150669706,2.33909707175221,2.31618091715168,2.29256635674209
"9",3.36030302387155,3.00645241740026,2.81286299718239,2.69268006250234,2.61061255002997,2.55085524861529,2.50531320155499,2.46940565262622,2.44034043770947,2.4163155830609,2.37888486446285,2.33962421510091,2.29832236139197,2.27682727292277,2.25472010109922,2.23195816491011,2.20849321576162,2.18427035222421,2.15922664716262
